api_number,tophole_longitude__deg,tophole_latitude__deg,bottomhole_longitude__deg,bottomhole_latitude__deg,well_number,lease_name,permitted_well_type,permit_type,pad,operator_name,play_name,state_name,county_name,basin_name,reservoir_name,field_name,permit_date,drilling_start_date,drilling_end_date,completion_date,tvd__ft,measured_depth__ft,lateral_length__ft,drilltime__day,fracture_stages,fracture_fluid__ugl,proppant__lbs,gravity__api
35073253880000,-97.974572,35.885074,-97.964052,35.863437,3-8mh,Yost 1607,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,11/13/2016,11/14/2016,12/3/2016,1/29/2017,8111,13104,4743.35,20,,1.00E+07,1.19E+07,
35073253890000,-97.875266,35.970277,-97.881156,35.950811,2h,Stitt 7-17-6,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,10/29/2016,10/30/2016,11/8/2016,11/23/2016,6654,11669,4764.25,10,,4887918,4907820.099,
35093250380000,-98.6794,36.2399,-98.6794,36.2399,7-3mh,Sholtess,Oil & Gas,Horizontal,No,Red Bluff Resources Operating,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Woodford,Undetermined,10/24/2016,10/25/2016,12/16/2016,4/21/2016,8909,13803,4649.3,53,,3412668,2559707.62,
35039224880000,-98.67986,35.72469,-98.67986,35.72469,1-3-10xh,KO Kipp,Oil & Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Custer,Anadarko Basin-Anadarko,Woodford,Undetermined,10/15/2016,10/16/2016,12/25/2016,11/17/2017,12932,24338,,71,,3.04E+07,1.80E+07,49
35073253930000,-97.73917,36.04431,-97.738173,36.057661,1h,Brocket 18-05-09,Oil & Gas,Horizontal,Yes,Staghorn Petroleum,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,10/6/2016,10/7/2016,10/25/2016,12/16/2016,6883,11732,4606.55,19,,1.37E+07,3999703.813,39.799999
35087220570000,-97.5573,34.9209,-97.5573,34.9209,7-1xhw,Jody Mantooth 0503,Oil & Gas,Horizontal,No,Eagle Exploration,SCOOP-STACK-Cana,Oklahoma,McClain,Anadarko Basin-Anadarko,Woodford,Undetermined,11/22/2016,11/23/2016,1/6/2017,1/24/2017,9777,17160,7013.85,45,,,,41.5
35093250400000,-98.786,36.1673,-98.788001,36.181891,1-27h,Medill 2015,Oil & Gas,Horizontal,No,SandRidge Energy,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/13/2016,10/14/2016,11/6/2016,12/8/2016,9105,14313,4947.6,24,,5897598,5589934.092,36.700001
35011236690000,-98.32699333,35.73884833,-98.325535,35.724491,1-36h,Mowery,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,10/25/2016,10/26/2016,2/7/2017,4/7/2017,11439,16362,4676.85,105,,9120110,7251954.248,
35051240710000,-97.7981,35.00597,-97.7981,35.00597,1r-11-14-23xh,Trammell,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Springer,Undetermined,10/18/2016,10/19/2016,1/3/2017,2/10/2017,12864,23706,10299.9,77,,2.46E+07,1.75E+07,
35137274780000,-97.59851,34.62217,-97.600498,34.603753,1h-27x,Mark,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Springer,Undetermined,10/14/2016,10/15/2016,12/6/2016,1/24/2017,13534,19122,5308.6,53,,9696750,9832513.961,46
35073254020000,-98.11708377,35.79854547,-98.11681,35.812109,1h,Geis 1-15N-9W,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,12/23/2016,12/24/2016,1/10/2017,7/7/2017,9198,14572,5105.3,18,,1.31E+07,1.24E+07,
35073254030000,-97.86665,36.03003,-97.863016,36.043349,4-17mh,MacAllan 1806,Oil & Gas,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/9/2017,1/10/2017,1/24/2017,4/5/2017,7446,12573,4870.65,15,,1.27E+07,6006472.338,39
35153235890000,-99.2815963,36.2035083,-99.27912,36.216361,1h,Crites 13-20-20,Oil & Gas,Horizontal,Yes,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Woodward,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/31/2016,11/1/2016,12/15/2016,1/9/2017,11561,16430,4625.55,45,,8919247,1.01E+07,49
35011236720000,-98.23482,35.84018,-98.230978,35.792928,5-26-35xh,Gillilan,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/28/2016,10/29/2016,2/2/2017,11/12/2017,9904,20423,9993.05,97,,,,70
35137274790000,-97.6957,34.5294,-97.698568,34.559198,1-23-14xh,Renea,Oil & Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Woodford,Undetermined,11/2/2016,11/3/2016,1/1/2017,3/23/2017,12626,22788,9653.9,60,,2.46E+07,1.98E+07,
35011236730000,-98.23493,35.84014,-98.231137,35.863715,4-23-14xh,Verona,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/31/2016,11/1/2016,1/15/2017,11/28/2017,9549,20417,10324.6,76,,,,46
35017249420000,-97.81834,35.66668,-97.823551,35.621777,1h-27x,Stephen,Oil & Gas,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,11/10/2016,11/11/2016,12/25/2016,2/22/2017,8307,16975,8234.6,45,,1.70E+07,1.12E+07,45.5
35087220590000,-97.6629,35.0513,-97.6629,35.0513,1H-30X,Wendling,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,McClain,Anadarko Basin-Anadarko,Woodford,Undetermined,10/28/2016,11/7/2016,12/1/2016,12/1/2016,,,,25,,,,
35011236760000,-98.2389,35.84013,-98.233525,35.791347,2-26-35xh,Gillilan,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,11/15/2016,11/16/2016,2/6/2017,10/24/2017,9928,20247,9803.05,83,,,,70
35011236770000,-98.23879,35.84016,-98.23253,35.791319,3-26-35xh,Gillilan,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,11/10/2016,11/11/2016,2/25/2017,12/13/2017,10184,20693,9983.55,107,,,,70
35073254150000,-97.8064,35.8048,-97.80611,35.818337,1-2mh,Mueggenborg 1506,Oil & Gas,Horizontal,No,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,11/27/2016,11/28/2016,12/7/2016,2/3/2017,7393,12369,4727.2,10,,9102830,1.15E+07,
35011236820000,-98.2892,35.7815,-98.284676,35.805854,1hx,Fleenor 8,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,1/14/2017,1/15/2017,3/14/2017,7/27/2017,10444,21119,10141.25,59,,,,
35073254160000,-97.8978,35.964,-97.899238,35.976737,1oh-12,Donnie 1707,Oil & Gas,Horizontal,Yes,Chaparral Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,11/23/2016,11/24/2016,12/4/2016,1/9/2017,6640,11150,4284.5,11,,3079356,1166621.345,41.799999
35073254170000,-97.751769,35.813411,-97.754378,35.798723,1-5mh,Best Thirty 1505,Oil & Gas,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Des Moinesian,Undetermined,11/20/2016,11/21/2016,12/6/2016,2/6/2017,7223,12291,4814.6,16,,1.60E+07,2.68E+07,
35073254180000,-97.80894387,36.04420772,-97.809657,36.064351,1h,Mule 18-06-11,Oil & Gas,Horizontal,Yes,Staghorn Petroleum,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,2/18/2017,2/19/2017,3/6/2017,4/8/2017,7379,12185,4565.7,16,,,,
35073254210000,-98.15149,35.78425,-98.142501,35.818162,2 hx,McCarthy 10,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/17/2017,2/18/2017,3/21/2017,10/12/2017,9636,19987,9833.45,32,,1.90E+07,2.61E+07,45
35073254250000,-97.9835,35.7758,-97.983408,35.760774,1h-18,Burgess,Oil & Gas,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,11/30/2016,12/1/2016,1/8/2017,2/15/2017,8701,13959,4995.1,39,,2.01E+07,2.07E+07,54
35073254260000,-97.7986214,36.0864019,-97.798439,36.073143,36-m1h,Phyllis,Oil & Gas,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,3/8/2017,3/9/2017,3/26/2017,4/17/2017,7223,12140,4671.15,18,,,,41.599998
35011236850000,-98.50599,36.75184,-98.50599,36.75184,1-20-17xh,Ike,Oil & Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,11/24/2016,11/25/2016,3/14/2017,5/9/2017,12500,23365,10321.75,110,,,,
35073254280000,-97.76036,35.91314,-97.755472,35.898474,1-32mh,Sawgrass 1705,Oil & Gas,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/2/2016,12/3/2016,12/18/2016,3/1/2017,7141,12248,4851.65,16,,1.49E+07,7405117.813,39
35153235920000,-99.0779,36.2556,-99.0779,36.2556,1h,Sander 36-21N-18W,Oil & Gas,Horizontal,Yes,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Woodward,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/28/2016,12/29/2016,12/30/2016,12/30/2016,,,,2,,,,
35051240840000,-97.70675,34.78381,-97.704505,34.797174,1-27sh,Marie 0405,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Chester,Undetermined,4/13/2017,4/14/2017,6/29/2017,8/10/2017,12706,17850,4886.8,77,,8830038,8039265.252,46.099998
35017249500000,-97.779336,35.406867,-97.778684,35.391979,1wh,Hardy 25-11-6,Oil & Gas,Horizontal,Yes,Jones Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,12/10/2016,12/11/2016,1/5/2017,3/18/2017,8910,14110,4940,26,,6762294,6541803.115,43
35073254370000,-97.76931444,36.10210694,-97.769025,36.115438,19-m3h,Priscilla,Oil & Gas,Horizontal,Yes,Longfellow Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,1/11/2017,1/12/2017,1/13/2017,6/23/2017,6964,11550,4356.7,2,,7567520,4291700.936,38.799999
35073254390000,-97.71375,35.81261,-97.718596,35.798895,1-3mh,Shiner 1505,Oil & Gas,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/17/2017,1/18/2017,1/31/2017,4/12/2017,7099,12295,4936.2,14,,1.29E+07,2.18E+07,39
35051240880000,-97.94689,34.85588,-97.94689,34.85588,1-33hxl,West,Oil & Gas,Horizontal,No,Unit Petroleum,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Marchand,Undetermined,12/14/2016,12/15/2016,1/31/2017,3/2/2017,10300,15262,4713.9,48,,,,
35051240890000,-97.7054,35.21708,-97.707446,35.204208,1h-34,Renbarger,Oil & Gas,Horizontal,Yes,Citizen Energy II,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Sycamore,Undetermined,2/8/2017,2/9/2017,4/20/2017,10/7/2017,9952,15109,4899.15,71,,9543683,9902207.416,
35073254460000,-97.89883,35.88509,-97.891234,35.863772,6-12mh,Hansens 1607,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,2/14/2017,2/15/2017,4/10/2017,6/13/2017,7551,12650,4844.05,55,,8099843,1.16E+07,
35011236900000,-98.3259799,35.984863,-98.3259799,35.984863,1h-3,Sylvan,Oil & Gas,Horizontal,No,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,12/22/2016,12/23/2016,1/19/2017,2/9/2017,8972,13811,4597.05,28,,9527788,9335308.72,42.099998
35039224940000,-98.7273,35.7323,-98.7273,35.7323,1R-6-31XH,James Miller Fiu,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Custer,Anadarko Basin-Anadarko,Woodford,Undetermined,12/6/2016,12/7/2016,,12/16/2016,,,,,,,,
35049250890000,-97.592696,34.694828,-97.592696,34.694828,2h-23x,Tina,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Woodford,Undetermined,12/13/2016,12/14/2016,1/5/2017,5/16/2016,13039,21070,7629.45,23,,1.67E+07,1.10E+07,
35073254550000,-98.02824,35.84087,-98.025718,35.870431,3h-14lmx,Freeman,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/6/2017,2/7/2017,4/21/2017,7/25/2017,8470,19283,10272.35,74,,2.09E+07,2.16E+07,44.5
35073254560000,-98.15304,35.86925,-98.142622,35.820304,1-15-22mxh,Ruthie 1609,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/17/2017,2/18/2017,3/31/2017,6/3/2017,9238,19145,9411.65,42,,2.57E+07,4.02E+07,
35093250450000,-98.6262,36.2108,-98.6262,36.2108,1h,Smith 18-20-13,Oil & Gas,Horizontal,No,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/11/2016,12/12/2016,12/25/2016,1/18/2017,8596,13745,4891.55,14,,9592380,1.28E+07,33
35017249580000,-98.156936,35.565164,-98.159803,35.545039,7-33h,Copeland,Oil & Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,3/5/2017,3/6/2017,4/4/2017,7/8/2017,12238,17652,5143.3,30,,1.25E+07,1.61E+07,
35017249590000,-98.15694,35.565098,-98.15694,35.565098,8-33h,Copeland,Oil & Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Canadian,Anadarko Basin-Anadarko,Woodford,Undetermined,1/22/2017,1/23/2017,3/5/2017,7/8/2017,12185,17396,4950.45,42,,1.25E+07,1.61E+07,59.099998
35073254570000,-97.81239,35.76847,-97.808626,35.755336,4-23mh,Huntsman 1506,Oil & Gas,Horizontal,Yes,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/30/2016,12/31/2016,1/13/2017,4/22/2017,7585,12630,4792.75,14,,1.26E+07,6292567.799,39
35073254600000,-97.8267,35.9059,-97.830469,35.920544,2h,Brown 27-17-6,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Oswego,Undetermined,1/8/2017,1/9/2017,1/25/2017,2/13/2017,6541,11683,4884.9,17,,2307942,4021583.859,
35051240940000,-97.718552,34.725544,-97.718552,34.725544,3r-22x27h,Vinson,Oil & Gas,Horizontal,Yes,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Undetermined,12/10/2016,12/11/2016,2/7/2017,4/16/2017,15721,24241,,59,,4.68E+07,4.12E+07,54
35073254640000,-97.793344,35.88481,-97.791186,35.871435,1-12mh,Odie 1606,Oil & Gas,Horizontal,Yes,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/20/2017,1/21/2017,2/3/2017,4/19/2017,7315,12310,4745.25,14,,1.28E+07,5878858.246,39
35073254650000,-98.02788944,35.84087694,-98.023512,35.870389,4h-14umx,Freeman,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/7/2017,2/8/2017,4/12/2017,7/25/2017,8640,19207,10038.65,64,,2.14E+07,2.17E+07,50
35153235950000,-99.553891,36.289785,-99.553891,36.289785,1-16h9h,Adams 2122,Oil & Gas,Horizontal,No,SandRidge Energy,SCOOP-STACK-Cana,Oklahoma,Woodward,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/27/2016,12/28/2016,2/22/2017,4/5/2017,10805,21355,10022.5,57,,1.08E+07,6175036.487,45.200001
35049250970000,-97.584348,34.696532,-97.584348,34.696532,5h-23x,Tina,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Woodford,Undetermined,1/13/2017,1/14/2017,2/20/2017,5/19/2017,12815,20858,7640.85,38,,1.54E+07,1.14E+07,48.400002
35073254670000,-97.7734,36.0802,-97.774422,36.093281,2h,Anderson 31-19-5,Oil & Gas,Horizontal,Yes,Undetermined,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Oswego,Undetermined,1/13/2017,1/14/2017,1/24/2017,2/1/2017,6148,10925,4538.15,11,,2142252,,
35073254690000,-98.16723283,35.88524381,-98.167089,35.89908,1h,Mosasaurus 4-16N-9W,Oil & Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,12/27/2016,12/28/2016,1/15/2017,3/18/2017,9015,13887,4628.4,19,,1.32E+07,1.24E+07,
35011236950000,-98.322155,35.827366,-98.337768,35.860302,1hx,Sphinx 26-16N-11W,Oil & Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,5/12/2017,5/13/2017,6/22/2017,10/21/2017,10379,20255,9382.2,41,,1.76E+07,2.55E+07,48
35043234920000,-99.05109,36.14349,-99.051836,36.158225,1h,Hedges 6-19-17,Oil & Gas,Horizontal,No,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Mississippi Lime,Undetermined,1/11/2017,1/12/2017,3/1/2017,3/22/2017,11194,16525,5064.45,49,,8844108,5671636.968,45.400002
35073254700000,-98.1545281,35.8550997,-98.154745,35.827044,1-21-28mxh,Oppel Bia,Oil & Gas,Horizontal,Yes,Marathon Oil,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,7/8/2017,7/9/2017,8/24/2017,4/12/2018,9488,19335,9354.65,47,,1.59E+07,2.44E+07,48
35137274820000,-97.61762,34.67208,-97.617609,34.68711,1h-33x,Mary Lea,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/29/2016,12/30/2016,1/23/2017,2/26/2017,13836,19790,5656.3,25,,1.19E+07,1.09E+07,52
35051240980000,-97.79533,35.26126,-97.79533,35.26126,1h,Eliza Edwards 14-9-6,Oil & Gas,Horizontal,Yes,Citizen Energy III,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Mississippian,Undetermined,2/16/2017,2/17/2017,3/10/2017,5/10/2017,10562,14955,4173.35,22,,1.02E+07,8422669.78,
35073254740000,-97.849461,36.144893,-97.850326,36.128577,240h,East Hennessey Unit,Oil & Gas,Horizontal,Yes,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,2/26/2017,2/27/2017,3/13/2017,8/17/2017,7017,12700,5398.85,15,,1.21E+07,6503650.98,39.299999
35073254750000,-97.84952888,36.1448947,-97.852543,36.131074,241h,East Hennessey Unit,Oil & Gas,Horizontal,Yes,Hinkle Oil & Gas,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Salina-Sedgwick Basin-Sedgwick,Mississippian,Undetermined,2/9/2017,2/10/2017,2/26/2017,10/25/2018,7302,13085,5493.85,17,,1.27E+07,6362861.907,40.400002
35093250480000,-98.8926,36.2399,-98.8926,36.2399,3-1h,Hedrick,Oil & Gas,Horizontal,No,Comanche Exploration,SCOOP-STACK-Cana,Oklahoma,Major,Anadarko Basin-Anadarko,Mississippian,Undetermined,12/28/2016,12/29/2016,1/27/2017,10/17/2017,9182,14355,4914.35,30,,,,
35153235960000,-99.33862098,36.20217502,-99.338596,36.215769,1h,Bruce 16-20-20,Oil & Gas,Horizontal,No,Tapstone Energy,SCOOP-STACK-Cana,Oklahoma,Woodward,Anadarko Basin-Anadarko,Mississippian,Undetermined,1/4/2017,1/5/2017,2/16/2017,3/12/2017,10829,15733,4658.8,43,,9941568,8905166.286,46
35049250990000,-97.582117,34.825822,-97.584894,34.812494,2h-14,Branch,Oil & Gas,Horizontal,Yes,Citizen Energy II,SCOOP-STACK-Cana,Oklahoma,Garvin,Anadarko Basin-Anadarko,Sycamore,Undetermined,1/20/2017,1/21/2017,4/2/2017,11/30/2017,9295,14093,4558.1,72,,7130945,7723125.217,42
35137274750000,-97.67676,34.52025,-97.679879,34.538357,1-25-24xh,Cottonwood East,Oil & Gas,Horizontal,No,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Stephens,Anadarko Basin-Anadarko,Sycamore,Undetermined,9/6/2016,9/7/2016,10/31/2016,3/24/2017,11734,19322,7208.6,55,,1.91E+07,1.56E+07,
35073253630000,-98.09723,35.984636,-98.091928,36.008228,31-1h,Geis,Oil & Gas,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Meramec,Undetermined,8/16/2016,8/17/2016,9/24/2016,11/7/2016,8282,13504,4960.9,39,,1.52E+07,1.28E+07,41
35051240640000,-97.83591964,34.84217708,-97.838184,34.793379,4n6w 3-9x16h,Fowler,Oil & Gas,Horizontal,No,Gulfport Energy,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Woodford,Chitwood,9/4/2016,9/5/2016,11/9/2016,12/1/2016,15935,24554,,66,,1.59E+07,9802503.509,59
35011236470000,-98.22616,35.83992,-98.233364,35.863764,7-23-14xh,Verona,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,8/26/2016,8/27/2016,10/30/2016,10/27/2017,9588,20550,10413.9,65,,1.65E+07,2.17E+07,70
35011236480000,-98.225935,35.839863,-98.231731,35.863908,8-23-14xh,Verona,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,9/1/2016,9/2/2016,11/30/2016,10/26/2017,9461,19902,9918.95,90,,1.57E+07,1.99E+07,70
35051240650000,-97.7685,35.1817,-97.76778,35.212084,1h-7x,Deskins,Oil & Gas,Horizontal,Yes,Ovintiv,SCOOP-STACK-Cana,Oklahoma,Grady,Anadarko Basin-Anadarko,Hunton,Amber NE,10/6/2016,10/7/2016,11/14/2016,12/24/2016,10721,21520,10259.05,39,,2.48E+07,1.11E+07,40
35043234780000,-99.017,36.0802,-99.015487,36.0929,33-1h,Case,Oil & Gas,Horizontal,Yes,Comanche Exploration,SCOOP-STACK-Cana,Oklahoma,Dewey,Anadarko Basin-Anadarko,Mississippian,Undetermined,9/14/2016,9/15/2016,11/4/2016,5/5/2017,11802,16300,4273.1,51,,,,
35073253780000,-97.75055,35.78293,-97.754186,35.797607,4-8mh,Yellowstone 1505,Oil & Gas,Horizontal,No,Alta Mesa Holdings,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,11/1/2016,11/2/2016,11/17/2016,1/25/2017,7328,12400,4818.4,16,,1.06E+07,6089565.076,39
35011236560000,-98.23017,35.83997,-98.2317,35.791552,7-26-35xh,Gillilan,Oil & Gas,Horizontal,Yes,Continental Resources,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/16/2016,10/17/2016,1/20/2017,11/26/2017,9870,20236,9847.7,96,,1.59E+07,2.00E+07,70
35011236590000,-98.207746,35.798278,-98.214173,35.818486,1h,Leona Trust 1-15N-10W,Oil & Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Meramec,Undetermined,10/17/2016,10/18/2016,11/6/2016,4/26/2017,9874,14940,4812.7,20,,1.46E+07,1.70E+07,
35073253830000,-98.172442,35.871744,-98.172898,35.841251,1hx,Privott 17,Oil & Gas,Horizontal,No,Devon Energy,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/29/2016,10/30/2016,11/28/2016,5/23/2017,9670,20240,10041.5,30,,2.39E+07,2.64E+07,
35011236620000,-98.44283,35.82734,-98.439075,35.840629,1-26h,Mitchell,Oil & Gas,Horizontal,Yes,Cimarex Energy,SCOOP-STACK-Cana,Oklahoma,Blaine,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/25/2016,10/26/2016,12/14/2016,2/13/2017,10858,15858,4750,50,,1.25E+07,1.40E+07,50.299999
35073253860000,-97.871028,36.015617,-97.873483,36.029567,19-1h,Mott,Oil & Gas,Horizontal,Yes,Gastar Exploration,SCOOP-STACK-Cana,Oklahoma,Kingfisher,Anadarko Basin-Anadarko,Mississippian,Undetermined,10/7/2016,10/8/2016,11/1/2016,1/24/2017,7183,12184,4750.95,25,,2229860,1213667.493,39.5
